id,source_id_x,condition_id,drug_id,condition_name,source_id_y,url,drug_name,wiki_url,drugbank_url
9312,1,1078,DB00305,cribriform carcinoma,1,,mitomycin,http://www.wikidata.org/entity/Q19856779,https://go.drugbank.com/drugs/DB00305
9313,1,1407,DB00305,large intestine cancer,1,,mitomycin,http://www.wikidata.org/entity/Q19856779,https://go.drugbank.com/drugs/DB00305
774,2,459,DB08903,pulmonary multi-drug resistant mycobacterium tuberculosis,2,https://www.webmd.com/drugs/2/condition-14155/pulmonary%20multi-drug%20resistant%20mycobacterium%20tuberculosis,bedaquiline,http://www.wikidata.org/entity/Q1257318,https://go.drugbank.com/drugs/DB08903
10260,1,745,DB08903,pulmonary tuberculosis,1,,bedaquiline,http://www.wikidata.org/entity/Q1257318,https://go.drugbank.com/drugs/DB08903
10261,1,1112,DB08903,multidrug-resistant tuberculosis,1,,bedaquiline,http://www.wikidata.org/entity/Q1257318,https://go.drugbank.com/drugs/DB08903
779,2,462,DB00432,herpes simplex keratoconjunctivitis,2,https://www.webmd.com/drugs/2/condition-4293/herpes%20simplex%20keratoconjunctivitis,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
10576,1,917,DB00432,colon cancer,1,,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
10573,1,1245,DB00432,rectum cancer,1,,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
10578,1,703,DB00432,herpes simplex,1,,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
10577,1,1176,DB00432,rectosigmoid cancer,1,,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
10574,1,1070,DB00432,herpes simplex virus keratitis,1,,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
10575,1,789,DB00432,appendix cancer,1,,trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
784,2,464,DB06402,staphylococcus nosocomial pneumonia,2,https://www.webmd.com/drugs/2/condition-1827/staphylococcus%20nosocomial%20pneumonia,telavancin,http://www.wikidata.org/entity/Q7695658,https://go.drugbank.com/drugs/DB06402
7505,1,650,DB06402,bacterial pneumonia,1,,telavancin,http://www.wikidata.org/entity/Q7695658,https://go.drugbank.com/drugs/DB06402
793,2,468,DB13896,malignant melanoma,2,https://www.webmd.com/drugs/2/condition-437/malignant%20melanoma,talimogene laherparepvec,http://www.wikidata.org/entity/Q7679524,https://go.drugbank.com/drugs/DB13896
7502,1,1097,DB13896,melanoma,1,,talimogene laherparepvec,http://www.wikidata.org/entity/Q7679524,https://go.drugbank.com/drugs/DB13896
794,2,469,DB09053,small lymphocytic lymphoma with 17p deletion,2,https://www.webmd.com/drugs/2/condition-14809/small%20lymphocytic%20lymphoma%20with%2017p%20deletion,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7566,1,952,DB09053,graft-versus-host disease,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7565,1,787,DB09053,diffuse large b-cell lymphoma,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7564,1,1263,DB09053,mantle cell lymphoma,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7569,1,671,DB09053,b-cell lymphoma,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7570,1,765,DB09053,non-hodgkin lymphoma,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7572,1,621,DB09053,chronic lymphocytic leukemia,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7563,1,1100,DB09053,lymphoma,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7571,1,1310,DB09053,leukemia,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7567,1,1022,DB09053,lymphoblastic leukemia,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7562,1,1326,DB09053,central nervous system lymphoma,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
7568,1,1026,DB09053,waldenström's macroglobulinemia,1,,ibrutinib,http://www.wikidata.org/entity/Q5984881,https://go.drugbank.com/drugs/DB09053
797,2,470,DB00331,prevention of type 2 diabetes mellitus,2,https://www.webmd.com/drugs/2/condition-14041/prevention%20of%20type%202%20diabetes%20mellitus,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3113,1,1359,DB00331,maturity-onset diabetes of the young type 2,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3115,1,1359,DB00331,maturity-onset diabetes of the young type 2,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3117,1,1359,DB00331,maturity-onset diabetes of the young type 2,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3119,1,1359,DB00331,maturity-onset diabetes of the young type 2,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3114,1,616,DB00331,hyperglycemia,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3116,1,616,DB00331,hyperglycemia,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3118,1,616,DB00331,hyperglycemia,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
3120,1,616,DB00331,hyperglycemia,1,,metformin,http://www.wikidata.org/entity/Q19484,https://go.drugbank.com/drugs/DB00331
800,2,471,DB06813,peripheral t-cell lymphoma,2,https://www.webmd.com/drugs/2/condition-13985/peripheral%20t-cell%20lymphoma,pralatrexate,http://www.wikidata.org/entity/Q637059,https://go.drugbank.com/drugs/DB06813
10385,1,668,DB06813,mature t-cell and nk-cell lymphoma,1,,pralatrexate,http://www.wikidata.org/entity/Q637059,https://go.drugbank.com/drugs/DB06813
801,2,472,DB01016,gestational diabetes mellitus,2,https://www.webmd.com/drugs/2/condition-2553/gestational%20diabetes%20mellitus,glyburide,http://www.wikidata.org/entity/Q420626,https://go.drugbank.com/drugs/DB01016
7389,1,1359,DB01016,maturity-onset diabetes of the young type 2,1,,glyburide,http://www.wikidata.org/entity/Q420626,https://go.drugbank.com/drugs/DB01016
7390,1,1359,DB01016,maturity-onset diabetes of the young type 2,1,,glyburide,http://www.wikidata.org/entity/Q420626,https://go.drugbank.com/drugs/DB01016
802,2,473,DB01206,neoplasm of brain,2,https://www.webmd.com/drugs/2/condition-566/neoplasm%20of%20brain,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5330,1,1097,DB01206,melanoma,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5335,1,1371,DB01206,colonic benign neoplasm,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5336,1,884,DB01206,brain cancer,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5331,1,743,DB01206,lymphosarcoma,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5334,1,827,DB01206,"hodgkin's lymphoma, mixed cellularity",1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5332,1,922,DB01206,kidney cancer,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5333,1,1288,DB01206,lung benign neoplasm,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
5337,1,707,DB01206,hodgkin lymphoma,1,,lomustine,http://www.wikidata.org/entity/Q415378,https://go.drugbank.com/drugs/DB01206
804,2,474,DB01045,synergy for staphylococcal osteomyelitis,2,https://www.webmd.com/drugs/2/condition-5738/synergy%20for%20staphylococcal%20osteomyelitis,rifampicin,http://www.wikidata.org/entity/Q422652,https://go.drugbank.com/drugs/DB01045
9515,1,861,DB01045,staphylococcal infection,1,,rifampicin,http://www.wikidata.org/entity/Q422652,https://go.drugbank.com/drugs/DB01045
9516,1,745,DB01045,pulmonary tuberculosis,1,,rifampicin,http://www.wikidata.org/entity/Q422652,https://go.drugbank.com/drugs/DB01045
9513,1,1148,DB01045,lymph node tuberculosis,1,,rifampicin,http://www.wikidata.org/entity/Q422652,https://go.drugbank.com/drugs/DB01045
9514,1,1433,DB01045,miliary tuberculosis,1,,rifampicin,http://www.wikidata.org/entity/Q422652,https://go.drugbank.com/drugs/DB01045
9517,1,580,DB01045,tuberculous meningitis,1,,rifampicin,http://www.wikidata.org/entity/Q422652,https://go.drugbank.com/drugs/DB01045
807,2,475,DB00911,acute intestinal amebiasis due to entamoeba histolytica,2,https://www.webmd.com/drugs/2/condition-15/acute%20intestinal%20amebiasis%20due%20to%20entamoeba%20histolytica,tinidazole,http://www.wikidata.org/entity/Q1321320,https://go.drugbank.com/drugs/DB00911
10289,1,598,DB00911,giardiasis,1,,tinidazole,http://www.wikidata.org/entity/Q1321320,https://go.drugbank.com/drugs/DB00911
10290,1,1377,DB00911,amebiasis,1,,tinidazole,http://www.wikidata.org/entity/Q1321320,https://go.drugbank.com/drugs/DB00911
808,2,477,DB00662,nausea,2,https://www.webmd.com/drugs/2/condition-3223/nausea,trimethobenzamide,http://www.wikidata.org/entity/Q7842199,https://go.drugbank.com/drugs/DB00662
7512,1,576,DB00662,vomiting,1,,trimethobenzamide,http://www.wikidata.org/entity/Q7842199,https://go.drugbank.com/drugs/DB00662
812,2,478,DB01270,neovascular age-related macular degeneration,2,https://www.webmd.com/drugs/2/condition-1177/neovascular%20age-related%20macular%20degeneration,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4726,1,999,DB01270,glaucoma,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4724,1,1087,DB01270,cystoid macular edema,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4722,1,609,DB01270,kuhnt-junius degeneration,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4727,1,1187,DB01270,macular retinal edema,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4720,1,599,DB01270,diabetic retinopathy,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4721,1,829,DB01270,exudative vitreoretinopathy 1,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4723,1,921,DB01270,eye disease,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4725,1,860,DB01270,retinal vein occlusion,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
4719,1,1238,DB01270,retinal disease,1,,ranibizumab,http://www.wikidata.org/entity/Q414270,https://go.drugbank.com/drugs/DB01270
855,2,478,DB08885,neovascular age-related macular degeneration,2,https://www.webmd.com/drugs/2/condition-1177/neovascular%20age-related%20macular%20degeneration,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
854,2,502,DB08885,metastatic colorectal cancer,2,https://www.webmd.com/drugs/2/condition-426/metastatic%20colorectal%20cancer,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6888,1,917,DB08885,colon cancer,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6894,1,917,DB08885,colon cancer,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6886,1,1245,DB08885,rectum cancer,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6892,1,1245,DB08885,rectum cancer,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6887,1,609,DB08885,kuhnt-junius degeneration,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6893,1,609,DB08885,kuhnt-junius degeneration,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6890,1,1187,DB08885,macular retinal edema,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6896,1,1187,DB08885,macular retinal edema,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6885,1,599,DB08885,diabetic retinopathy,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6891,1,599,DB08885,diabetic retinopathy,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6889,1,860,DB08885,retinal vein occlusion,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
6895,1,860,DB08885,retinal vein occlusion,1,,aflibercept,http://www.wikidata.org/entity/Q4689286,https://go.drugbank.com/drugs/DB08885
818,2,481,DB09330,egfr t790m mutation-positive non-small cell lung cancer,2,https://www.webmd.com/drugs/2/condition-14491/egfr%20t790m%20mutation-positive%20non-small%20cell%20lung%20cancer,osimertinib,http://www.wikidata.org/entity/Q21506464,https://go.drugbank.com/drugs/DB09330
9365,1,1190,DB09330,non-small-cell lung carcinoma,1,,osimertinib,http://www.wikidata.org/entity/Q21506464,https://go.drugbank.com/drugs/DB09330
9364,1,1292,DB09330,lung carcinoma in situ,1,,osimertinib,http://www.wikidata.org/entity/Q21506464,https://go.drugbank.com/drugs/DB09330
820,2,482,DB11791,non-small cell lung cancer with mesenchymal-epithelial transition (met) exon 14 skipping,2,https://www.webmd.com/drugs/2/condition-15206/non-small%20cell%20lung%20cancer%20with%20mesenchymal-epithelial%20transition%20(met)%20exon%2014%20skipping,capmatinib,http://www.wikidata.org/entity/Q27075685,https://go.drugbank.com/drugs/DB11791
9991,1,1190,DB11791,non-small-cell lung carcinoma,1,,capmatinib,http://www.wikidata.org/entity/Q27075685,https://go.drugbank.com/drugs/DB11791
821,2,483,DB04868,accelerated phase philadelphia chromosome positive chronic myelocytic leukemia,2,https://www.webmd.com/drugs/2/condition-14444/accelerated%20phase%20philadelphia%20chromosome%20positive%20chronic%20myelocytic%20leukemia,nilotinib,http://www.wikidata.org/entity/Q412327,https://go.drugbank.com/drugs/DB04868
5781,1,1278,DB04868,acute myeloid leukemia,1,,nilotinib,http://www.wikidata.org/entity/Q412327,https://go.drugbank.com/drugs/DB04868
5784,1,621,DB04868,chronic lymphocytic leukemia,1,,nilotinib,http://www.wikidata.org/entity/Q412327,https://go.drugbank.com/drugs/DB04868
5783,1,1310,DB04868,leukemia,1,,nilotinib,http://www.wikidata.org/entity/Q412327,https://go.drugbank.com/drugs/DB04868
5782,1,845,DB04868,gastrointestinal stromal tumor,1,,nilotinib,http://www.wikidata.org/entity/Q412327,https://go.drugbank.com/drugs/DB04868
823,2,485,DB00530,metastatic non-small cell lung cancer (nsclc) with egfr exon 21 (l858r) substitution mutation,2,https://www.webmd.com/drugs/2/condition-14609/metastatic%20non-small%20cell%20lung%20cancer%20(nsclc)%20with%20egfr%20exon%2021%20(l858r)%20substitution%20mutation,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4991,1,1185,DB00530,pancreatic cancer,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4993,1,917,DB00530,colon cancer,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4994,1,1190,DB00530,non-small-cell lung carcinoma,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4995,1,833,DB00530,pancreatic adenocarcinoma,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4986,1,1266,DB00530,bronchus carcinoma,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4992,1,936,DB00530,rare urinary tract tumor,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4988,1,922,DB00530,kidney cancer,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4990,1,592,DB00530,tongue squamous cell carcinoma,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4996,1,1394,DB00530,squamous cell carcinoma of the lung,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4987,1,617,DB00530,carcinoma of gallbladder and extrahepatic biliary tract,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4985,1,1405,DB00530,trachea carcinoma,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
4989,1,1292,DB00530,lung carcinoma in situ,1,,erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
924,2,485,DB00317,metastatic non-small cell lung cancer (nsclc) with egfr exon 21 (l858r) substitution mutation,2,https://www.webmd.com/drugs/2/condition-14609/metastatic%20non-small%20cell%20lung%20cancer%20(nsclc)%20with%20egfr%20exon%2021%20(l858r)%20substitution%20mutation,gefitinib,http://www.wikidata.org/entity/Q417824,https://go.drugbank.com/drugs/DB00317
6289,1,1190,DB00317,non-small-cell lung carcinoma,1,,gefitinib,http://www.wikidata.org/entity/Q417824,https://go.drugbank.com/drugs/DB00317
6288,1,1292,DB00317,lung carcinoma in situ,1,,gefitinib,http://www.wikidata.org/entity/Q417824,https://go.drugbank.com/drugs/DB00317
6287,1,1288,DB00317,lung benign neoplasm,1,,gefitinib,http://www.wikidata.org/entity/Q417824,https://go.drugbank.com/drugs/DB00317
824,2,486,DB00763,hyperthyroidism,2,https://www.webmd.com/drugs/2/condition-580/hyperthyroidism,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
6342,1,573,DB00763,hyperthyroidism,1,,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
6345,1,573,DB00763,hyperthyroidism,1,,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
6343,1,1294,DB00763,thyroid crisis,1,,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
6346,1,1294,DB00763,thyroid crisis,1,,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
6344,1,799,DB00763,goiter,1,,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
6347,1,799,DB00763,goiter,1,,methimazole,http://www.wikidata.org/entity/Q419663,https://go.drugbank.com/drugs/DB00763
825,2,487,DB00834,type 2 diabetes adjunct in cushing's syndrome,2,https://www.webmd.com/drugs/2/condition-14120/type%202%20diabetes%20adjunct%20in%20cushing's%20syndrome,mifepristone,http://www.wikidata.org/entity/Q411240,https://go.drugbank.com/drugs/DB00834
3184,1,755,DB00834,meningioma,1,,mifepristone,http://www.wikidata.org/entity/Q411240,https://go.drugbank.com/drugs/DB00834
3186,1,884,DB00834,brain cancer,1,,mifepristone,http://www.wikidata.org/entity/Q411240,https://go.drugbank.com/drugs/DB00834
3185,1,1085,DB00834,ectopic pregnancy,1,,mifepristone,http://www.wikidata.org/entity/Q411240,https://go.drugbank.com/drugs/DB00834
835,2,489,DB00804,irritable bowel syndrome,2,https://www.webmd.com/drugs/2/condition-2116/irritable%20bowel%20syndrome,dicyclomine,http://www.wikidata.org/entity/Q2662662,https://go.drugbank.com/drugs/DB00804
5243,1,577,DB00804,irritable bowel syndrome,1,,dicyclomine,http://www.wikidata.org/entity/Q2662662,https://go.drugbank.com/drugs/DB00804
5242,1,1134,DB00804,functional gastrointestinal disorder,1,,dicyclomine,http://www.wikidata.org/entity/Q2662662,https://go.drugbank.com/drugs/DB00804
838,2,491,DB01210,ocular hypertension,2,https://www.webmd.com/drugs/2/condition-1204/ocular%20hypertension,levobunolol,http://www.wikidata.org/entity/Q408556,https://go.drugbank.com/drugs/DB01210
3453,1,1440,DB01210,open-angle glaucoma,1,,levobunolol,http://www.wikidata.org/entity/Q408556,https://go.drugbank.com/drugs/DB01210
3454,1,928,DB01210,ocular hypertension,1,,levobunolol,http://www.wikidata.org/entity/Q408556,https://go.drugbank.com/drugs/DB01210
839,2,493,DB05541,focal epilepsy,2,https://www.webmd.com/drugs/2/condition-1103/focal%20epilepsy,brivaracetam,http://www.wikidata.org/entity/Q408099,https://go.drugbank.com/drugs/DB05541
3247,1,899,DB05541,epilepsy,1,,brivaracetam,http://www.wikidata.org/entity/Q408099,https://go.drugbank.com/drugs/DB05541
971,2,493,DB08883,focal epilepsy,2,https://www.webmd.com/drugs/2/condition-1103/focal%20epilepsy,perampanel,http://www.wikidata.org/entity/Q868658,https://go.drugbank.com/drugs/DB08883
9936,1,899,DB08883,epilepsy,1,,perampanel,http://www.wikidata.org/entity/Q868658,https://go.drugbank.com/drugs/DB08883
9937,1,717,DB08883,tonic–clonic seizure,1,,perampanel,http://www.wikidata.org/entity/Q868658,https://go.drugbank.com/drugs/DB08883
841,2,494,DB00187,supraventricular tachycardia,2,https://www.webmd.com/drugs/2/condition-1542/supraventricular%20tachycardia,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
5079,1,879,DB00187,congestive heart failure,1,,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
5081,1,1430,DB00187,myocardial infarction,1,,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
5078,1,991,DB00187,angina pectoris,1,,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
5080,1,624,DB00187,supraventricular tachycardia,1,,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
5082,1,637,DB00187,arterial hypertension,1,,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
5083,1,1390,DB00187,ventricular fibrillation,1,,esmolol,http://www.wikidata.org/entity/Q418139,https://go.drugbank.com/drugs/DB00187
843,2,495,DB06290,chronic hepatitis c - genotype 4,2,https://www.webmd.com/drugs/2/condition-14332/chronic%20hepatitis%20c%20-%20genotype%204,simeprevir,http://www.wikidata.org/entity/Q7517689,https://go.drugbank.com/drugs/DB06290
7487,1,1024,DB06290,liver cirrhosis,1,,simeprevir,http://www.wikidata.org/entity/Q7517689,https://go.drugbank.com/drugs/DB06290
7486,1,1126,DB06290,hepatitis c,1,,simeprevir,http://www.wikidata.org/entity/Q7517689,https://go.drugbank.com/drugs/DB06290
845,2,496,DB04911,complicated skin and skin structure streptococcus pyogenes infection,2,https://www.webmd.com/drugs/2/condition-2622/complicated%20skin%20and%20skin%20structure%20streptococcus%20pyogenes%20infection,oritavancin,http://www.wikidata.org/entity/Q7102878,https://go.drugbank.com/drugs/DB04911
7619,1,683,DB04911,cellulitis,1,,oritavancin,http://www.wikidata.org/entity/Q7102878,https://go.drugbank.com/drugs/DB04911
928,2,496,DB06219,complicated skin and skin structure streptococcus pyogenes infection,2,https://www.webmd.com/drugs/2/condition-2622/complicated%20skin%20and%20skin%20structure%20streptococcus%20pyogenes%20infection,dalbavancin,http://www.wikidata.org/entity/Q5210237,https://go.drugbank.com/drugs/DB06219
6032,1,683,DB06219,cellulitis,1,,dalbavancin,http://www.wikidata.org/entity/Q5210237,https://go.drugbank.com/drugs/DB06219
846,2,497,DB01100,gilles de la tourette syndrome,2,https://www.webmd.com/drugs/2/condition-1012/gilles%20de%20la%20tourette%20syndrome,pimozide,http://www.wikidata.org/entity/Q144085,https://go.drugbank.com/drugs/DB01100
3430,1,1145,DB01100,tourette syndrome,1,,pimozide,http://www.wikidata.org/entity/Q144085,https://go.drugbank.com/drugs/DB01100
3433,1,1118,DB01100,schizophreniform disorder,1,,pimozide,http://www.wikidata.org/entity/Q144085,https://go.drugbank.com/drugs/DB01100
3432,1,812,DB01100,transient tic disorder,1,,pimozide,http://www.wikidata.org/entity/Q144085,https://go.drugbank.com/drugs/DB01100
3431,1,1301,DB01100,huntington disease,1,,pimozide,http://www.wikidata.org/entity/Q144085,https://go.drugbank.com/drugs/DB01100
848,2,498,DB00260,enterobacter cloacae urinary tract infection,2,https://www.webmd.com/drugs/2/condition-2326/enterobacter%20cloacae%20urinary%20tract%20infection,cycloserine,http://www.wikidata.org/entity/Q418508,https://go.drugbank.com/drugs/DB00260
5006,1,943,DB00260,tuberculosis,1,,cycloserine,http://www.wikidata.org/entity/Q418508,https://go.drugbank.com/drugs/DB00260
5005,1,995,DB00260,gaucher's disease,1,,cycloserine,http://www.wikidata.org/entity/Q418508,https://go.drugbank.com/drugs/DB00260
851,2,499,DB04835,ccr5 tropic hiv infection,2,https://www.webmd.com/drugs/2/condition-13812/ccr5%20tropic%20hiv%20infection,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8285,1,1215,DB04835,rheumatoid arthritis,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8291,1,1215,DB04835,rheumatoid arthritis,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8283,1,952,DB04835,graft-versus-host disease,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8289,1,952,DB04835,graft-versus-host disease,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8282,1,630,DB04835,hypertriglyceridemia,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8288,1,630,DB04835,hypertriglyceridemia,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8286,1,932,DB04835,hiv/aids,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8292,1,932,DB04835,hiv/aids,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8287,1,1372,DB04835,human immunodeficiency virus infectious disease,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8293,1,1372,DB04835,human immunodeficiency virus infectious disease,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8284,1,957,DB04835,aids dementia complex,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
8290,1,957,DB04835,aids dementia complex,1,,maraviroc,http://www.wikidata.org/entity/Q421369,https://go.drugbank.com/drugs/DB04835
852,2,500,DB00697,muscle spasticity of spinal origin,2,https://www.webmd.com/drugs/2/condition-4234/muscle%20spasticity%20of%20spinal%20origin,tizanidine,http://www.wikidata.org/entity/Q423538,https://go.drugbank.com/drugs/DB00697
9396,1,994,DB00697,pain,1,,tizanidine,http://www.wikidata.org/entity/Q423538,https://go.drugbank.com/drugs/DB00697
