id,name,wiki_url,drugbank_url
DB12232,KRN-7000,,https://go.drugbank.com/drugs/DB12232
DB12233,Iguratimod,,https://go.drugbank.com/drugs/DB12233
DB12234,BMS-214662,,https://go.drugbank.com/drugs/DB12234
DB12235,Estetrol,,https://go.drugbank.com/drugs/DB12235
DB12236,Bexagliflozin,,https://go.drugbank.com/drugs/DB12236
DB12237,GW-274150,,https://go.drugbank.com/drugs/DB12237
DB12238,MK-0777,,https://go.drugbank.com/drugs/DB12238
DB12239,Balicatib,,https://go.drugbank.com/drugs/DB12239
DB12240,"Polatuzumab vedotin",,https://go.drugbank.com/drugs/DB12240
DB12241,TAK-733,,https://go.drugbank.com/drugs/DB12241
DB12242,AZD-7762,,https://go.drugbank.com/drugs/DB12242
DB12243,Edaravone,http://www.wikidata.org/entity/Q335099,https://go.drugbank.com/drugs/DB12243
DB12244,CP-601927,,https://go.drugbank.com/drugs/DB12244
DB12245,Triclabendazole,,https://go.drugbank.com/drugs/DB12245
DB12246,Inclacumab,,https://go.drugbank.com/drugs/DB12246
DB12247,AZD-4547,,https://go.drugbank.com/drugs/DB12247
DB12248,Tulobuterol,,https://go.drugbank.com/drugs/DB12248
DB12249,"Stem bromelain",,https://go.drugbank.com/drugs/DB12249
DB12250,Cixutumumab,,https://go.drugbank.com/drugs/DB12250
DB12251,Moxaverine,,https://go.drugbank.com/drugs/DB12251
DB12252,PG-701,,https://go.drugbank.com/drugs/DB12252
DB12253,GDC-0810,,https://go.drugbank.com/drugs/DB12253
DB12254,ABT-751,,https://go.drugbank.com/drugs/DB12254
DB12255,Vadadustat,,https://go.drugbank.com/drugs/DB12255
DB12256,Bamosiran,,https://go.drugbank.com/drugs/DB12256
DB12257,Platinum,,https://go.drugbank.com/drugs/DB12257
DB12258,"Abicipar Pegol",,https://go.drugbank.com/drugs/DB12258
DB12259,CG-200745,,https://go.drugbank.com/drugs/DB12259
DB12260,Radiprodil,,https://go.drugbank.com/drugs/DB12260
DB12261,Ascrinvacumab,,https://go.drugbank.com/drugs/DB12261
DB12262,CRS-3123,,https://go.drugbank.com/drugs/DB12262
DB12263,Begacestat,,https://go.drugbank.com/drugs/DB12263
DB12264,Atevirdine,,https://go.drugbank.com/drugs/DB12264
DB12265,Fexinidazole,,https://go.drugbank.com/drugs/DB12265
DB12266,Epofolate,,https://go.drugbank.com/drugs/DB12266
DB12267,Brigatinib,,https://go.drugbank.com/drugs/DB12267
DB12268,Carmegliptin,,https://go.drugbank.com/drugs/DB12268
DB12269,PF-06273340,,https://go.drugbank.com/drugs/DB12269
DB12270,Losmapimod,,https://go.drugbank.com/drugs/DB12270
DB12271,ORE-1001,,https://go.drugbank.com/drugs/DB12271
DB12272,Vidupiprant,,https://go.drugbank.com/drugs/DB12272
DB12273,Ecopipam,,https://go.drugbank.com/drugs/DB12273
DB12274,Aducanumab,,https://go.drugbank.com/drugs/DB12274
DB12275,Seviteronel,,https://go.drugbank.com/drugs/DB12275
DB12276,Apomine,,https://go.drugbank.com/drugs/DB12276
DB12277,Polihexanide,,https://go.drugbank.com/drugs/DB12277
DB12278,Propiverine,,https://go.drugbank.com/drugs/DB12278
DB12279,OBP-801,,https://go.drugbank.com/drugs/DB12279
DB12280,AZD-5423,,https://go.drugbank.com/drugs/DB12280
DB12281,Luspatercept,,https://go.drugbank.com/drugs/DB12281
DB12282,Defactinib,,https://go.drugbank.com/drugs/DB12282
DB12283,Balapiravir,,https://go.drugbank.com/drugs/DB12283
DB12284,LY-2608204,,https://go.drugbank.com/drugs/DB12284
DB12285,Verubecestat,,https://go.drugbank.com/drugs/DB12285
DB12286,Simendan,,https://go.drugbank.com/drugs/DB12286
DB12287,Talsaclidine,,https://go.drugbank.com/drugs/DB12287
DB12288,Piromelatine,,https://go.drugbank.com/drugs/DB12288
DB12289,Darexaban,,https://go.drugbank.com/drugs/DB12289
DB12290,Puerarin,,https://go.drugbank.com/drugs/DB12290
DB12291,Tacedinaline,,https://go.drugbank.com/drugs/DB12291
DB12292,Barusiban,,https://go.drugbank.com/drugs/DB12292
DB12293,Nefopam,,https://go.drugbank.com/drugs/DB12293
DB12294,Anrukinzumab,,https://go.drugbank.com/drugs/DB12294
DB12295,Evodenoson,,https://go.drugbank.com/drugs/DB12295
DB12296,GS-5745,,https://go.drugbank.com/drugs/DB12296
DB12297,GLPG-0187,,https://go.drugbank.com/drugs/DB12297
DB12298,5-(hydroxymethyl)-2-furaldehyde,,https://go.drugbank.com/drugs/DB12298
DB12299,Bavisant,,https://go.drugbank.com/drugs/DB12299
DB12300,P-nitrobiphenyl,,https://go.drugbank.com/drugs/DB12300
DB12301,Doravirine,,https://go.drugbank.com/drugs/DB12301
DB12302,CP-724714,,https://go.drugbank.com/drugs/DB12302
DB12303,Motolimod,,https://go.drugbank.com/drugs/DB12303
DB12304,Entolimod,,https://go.drugbank.com/drugs/DB12304
DB12305,Dasotraline,,https://go.drugbank.com/drugs/DB12305
DB12306,Cipargamin,,https://go.drugbank.com/drugs/DB12306
DB12307,Foretinib,,https://go.drugbank.com/drugs/DB12307
DB12308,Eltanolone,,https://go.drugbank.com/drugs/DB12308
DB12309,GI-181771X,,https://go.drugbank.com/drugs/DB12309
DB12310,Trehalose,,https://go.drugbank.com/drugs/DB12310
DB12311,CP1-1189,,https://go.drugbank.com/drugs/DB12311
DB12312,ORG-25435,,https://go.drugbank.com/drugs/DB12312
DB12313,Dopexamine,,https://go.drugbank.com/drugs/DB12313
DB12314,Chlorproguanil,,https://go.drugbank.com/drugs/DB12314
DB12316,9CUAB30,,https://go.drugbank.com/drugs/DB12316
DB12317,Vanucizumab,,https://go.drugbank.com/drugs/DB12317
DB12318,BMS-599626,,https://go.drugbank.com/drugs/DB12318
DB12319,Benzbromarone,,https://go.drugbank.com/drugs/DB12319
DB12320,Palovarotene,,https://go.drugbank.com/drugs/DB12320
DB12321,Ifetroban,,https://go.drugbank.com/drugs/DB12321
DB12322,GW-870086,,https://go.drugbank.com/drugs/DB12322
DB12323,Radotinib,,https://go.drugbank.com/drugs/DB12323
DB12325,Idasanutlin,,https://go.drugbank.com/drugs/DB12325
DB12326,Antroquinonol,,https://go.drugbank.com/drugs/DB12326
DB12327,"Salvinorin A",,https://go.drugbank.com/drugs/DB12327
DB12328,Cantharidin,,https://go.drugbank.com/drugs/DB12328
DB12329,Eravacycline,,https://go.drugbank.com/drugs/DB12329
DB12330,Blisibimod,,https://go.drugbank.com/drugs/DB12330
DB12331,"Labetuzumab govitecan",,https://go.drugbank.com/drugs/DB12331
DB12332,Rucaparib,http://www.wikidata.org/entity/Q7376558,https://go.drugbank.com/drugs/DB12332
DB12333,SPK-843,,https://go.drugbank.com/drugs/DB12333
DB12334,Milataxel,,https://go.drugbank.com/drugs/DB12334
DB12335,Tanezumab,,https://go.drugbank.com/drugs/DB12335
DB12336,GDC-0917,,https://go.drugbank.com/drugs/DB12336
DB12337,"N-acetylsulfanilyl chloride",,https://go.drugbank.com/drugs/DB12337
DB12338,Carisbamate,,https://go.drugbank.com/drugs/DB12338
DB12339,Radezolid,,https://go.drugbank.com/drugs/DB12339
DB12340,Navitoclax,,https://go.drugbank.com/drugs/DB12340
DB12341,LY-2456302,,https://go.drugbank.com/drugs/DB12341
DB12342,Ensituximab,,https://go.drugbank.com/drugs/DB12342
DB12343,Temocillin,,https://go.drugbank.com/drugs/DB12343
DB12344,Fezakinumab,,https://go.drugbank.com/drugs/DB12344
DB12345,MBX-2982,,https://go.drugbank.com/drugs/DB12345
DB12346,Vatelizumab,,https://go.drugbank.com/drugs/DB12346
DB12347,CG-400549,,https://go.drugbank.com/drugs/DB12347
DB12348,"5-amino-1,3,4-thiadiazole-2-thiol",,https://go.drugbank.com/drugs/DB12348
DB12349,Dulanermin,,https://go.drugbank.com/drugs/DB12349
DB12350,Rostafuroxin,,https://go.drugbank.com/drugs/DB12350
DB12351,Siagoside,,https://go.drugbank.com/drugs/DB12351
DB12352,Bizelesin,,https://go.drugbank.com/drugs/DB12352
DB12353,Ulodesine,,https://go.drugbank.com/drugs/DB12353
DB12354,Imrecoxib,,https://go.drugbank.com/drugs/DB12354
DB12355,Netazepide,,https://go.drugbank.com/drugs/DB12355
DB12356,Fletikumab,,https://go.drugbank.com/drugs/DB12356
DB12357,BMS-863233,,https://go.drugbank.com/drugs/DB12357
DB12358,Enbucrilate,,https://go.drugbank.com/drugs/DB12358
DB12359,BIIB021,,https://go.drugbank.com/drugs/DB12359
DB12360,PF-03654764,,https://go.drugbank.com/drugs/DB12360
DB12361,Piclozotan,,https://go.drugbank.com/drugs/DB12361
DB12362,"Diaminopropanol tetraacetic acid",,https://go.drugbank.com/drugs/DB12362
DB12363,Dusigitumab,,https://go.drugbank.com/drugs/DB12363
DB12364,Betrixaban,,https://go.drugbank.com/drugs/DB12364
DB12365,Perzinfotel,,https://go.drugbank.com/drugs/DB12365
DB12366,"Vestronidase alfa",,https://go.drugbank.com/drugs/DB12366
DB12367,Selurampanel,,https://go.drugbank.com/drugs/DB12367
DB12368,AZD-3839,,https://go.drugbank.com/drugs/DB12368
DB12369,Sotrastaurin,,https://go.drugbank.com/drugs/DB12369
DB12370,Ipamorelin,,https://go.drugbank.com/drugs/DB12370
DB12371,Siponimod,,https://go.drugbank.com/drugs/DB12371
DB12373,Isunakinra,,https://go.drugbank.com/drugs/DB12373
DB12374,"Velmanase alfa",,https://go.drugbank.com/drugs/DB12374
DB12375,Oglemilast,,https://go.drugbank.com/drugs/DB12375
DB12376,Ricolinostat,,https://go.drugbank.com/drugs/DB12376
DB12377,Relebactam,,https://go.drugbank.com/drugs/DB12377
DB12378,Apricoxib,,https://go.drugbank.com/drugs/DB12378
DB12379,Indirubin,,https://go.drugbank.com/drugs/DB12379
DB12380,GDC-0152,,https://go.drugbank.com/drugs/DB12380
DB12381,Merestinib,,https://go.drugbank.com/drugs/DB12381
DB12382,R-306465,,https://go.drugbank.com/drugs/DB12382
DB12383,Cytochlor,,https://go.drugbank.com/drugs/DB12383
DB12384,AR-67,,https://go.drugbank.com/drugs/DB12384
DB12385,10-hydroxycamptothecin,,https://go.drugbank.com/drugs/DB12385
DB12386,"Bacillus calmette-guerin substrain danish 1331 live antigen",,https://go.drugbank.com/drugs/DB12386
DB12387,OSI-027,,https://go.drugbank.com/drugs/DB12387
DB12388,Evocalcet,,https://go.drugbank.com/drugs/DB12388
DB12389,Zamicastat,,https://go.drugbank.com/drugs/DB12389
DB12390,MBX-8025,,https://go.drugbank.com/drugs/DB12390
DB12391,Sagopilone,,https://go.drugbank.com/drugs/DB12391
DB12392,Resminostat,,https://go.drugbank.com/drugs/DB12392
DB12393,Fanapanel,,https://go.drugbank.com/drugs/DB12393
DB12394,Eleclazine,,https://go.drugbank.com/drugs/DB12394
DB12395,Esreboxetine,,https://go.drugbank.com/drugs/DB12395
DB12396,Fresolimumab,,https://go.drugbank.com/drugs/DB12396
DB12397,DSM-265,,https://go.drugbank.com/drugs/DB12397
DB12398,"Naproxen etemesil",,https://go.drugbank.com/drugs/DB12398
DB12399,Polmacoxib,,https://go.drugbank.com/drugs/DB12399
DB12400,Voxtalisib,,https://go.drugbank.com/drugs/DB12400
DB12401,Bromperidol,,https://go.drugbank.com/drugs/DB12401
DB12402,Pumosetrag,,https://go.drugbank.com/drugs/DB12402
DB12403,Samarium,,https://go.drugbank.com/drugs/DB12403
DB12404,Remimazolam,,https://go.drugbank.com/drugs/DB12404
DB12405,Triciribine,,https://go.drugbank.com/drugs/DB12405
DB12406,Lisofylline,,https://go.drugbank.com/drugs/DB12406
DB12407,Iobitridol,,https://go.drugbank.com/drugs/DB12407
DB12408,PF-03635659,,https://go.drugbank.com/drugs/DB12408
DB12409,"Vatreptacog alfa",,https://go.drugbank.com/drugs/DB12409
DB12410,Sabarubicin,,https://go.drugbank.com/drugs/DB12410
DB12411,R-428,,https://go.drugbank.com/drugs/DB12411
DB12412,Gemigliptin,,https://go.drugbank.com/drugs/DB12412
DB12413,"Indusatumab vedotin",,https://go.drugbank.com/drugs/DB12413
DB12414,Usistapide,,https://go.drugbank.com/drugs/DB12414
DB12415,Galeterone,,https://go.drugbank.com/drugs/DB12415
DB12416,VTP-27999,,https://go.drugbank.com/drugs/DB12416
DB12417,Anagliptin,,https://go.drugbank.com/drugs/DB12417
DB12418,Saccharin,,https://go.drugbank.com/drugs/DB12418
DB12419,HSD-016,,https://go.drugbank.com/drugs/DB12419
DB12420,Diazepinomicin,,https://go.drugbank.com/drugs/DB12420
DB12421,Somavaratan,,https://go.drugbank.com/drugs/DB12421
DB12422,Sulforaphane,,https://go.drugbank.com/drugs/DB12422
DB12423,"Fozivudine Tidoxil",,https://go.drugbank.com/drugs/DB12423
DB12424,MK-3207,,https://go.drugbank.com/drugs/DB12424
DB12425,"Liothyronine I-131",,https://go.drugbank.com/drugs/DB12425
DB12426,Bitopertin,,https://go.drugbank.com/drugs/DB12426
DB12427,Orvepitant,,https://go.drugbank.com/drugs/DB12427
DB12428,PAC-14028,,https://go.drugbank.com/drugs/DB12428
DB12429,CI-1040,,https://go.drugbank.com/drugs/DB12429
DB12431,Muplestim,,https://go.drugbank.com/drugs/DB12431
DB12432,CC-401,,https://go.drugbank.com/drugs/DB12432
DB12433,SCH-900271,,https://go.drugbank.com/drugs/DB12433
DB12434,Steviolbioside,,https://go.drugbank.com/drugs/DB12434
DB12435,Tipelukast,,https://go.drugbank.com/drugs/DB12435
DB12436,Vofopitant,,https://go.drugbank.com/drugs/DB12436
DB12438,Filociclovir,,https://go.drugbank.com/drugs/DB12438
DB12439,Ioforminol,,https://go.drugbank.com/drugs/DB12439
DB12440,Verdiperstat,,https://go.drugbank.com/drugs/DB12440
DB12441,Tavilermide,,https://go.drugbank.com/drugs/DB12441
DB12442,Alvespimycin,,https://go.drugbank.com/drugs/DB12442
DB12443,Sonedenoson,,https://go.drugbank.com/drugs/DB12443
DB12444,Theanine,,https://go.drugbank.com/drugs/DB12444
DB12445,Nitroaspirin,,https://go.drugbank.com/drugs/DB12445
DB12446,Derenofylline,,https://go.drugbank.com/drugs/DB12446
DB12447,Nadifloxacin,,https://go.drugbank.com/drugs/DB12447
DB12448,Lifibrol,,https://go.drugbank.com/drugs/DB12448
DB12449,Tempol,,https://go.drugbank.com/drugs/DB12449
DB12450,"Propyl Gallate",,https://go.drugbank.com/drugs/DB12450
DB12451,SCY-635,,https://go.drugbank.com/drugs/DB12451
DB12452,"Caprylic alcohol",,https://go.drugbank.com/drugs/DB12452
DB12453,"Chlorine Dioxide",,https://go.drugbank.com/drugs/DB12453
DB12454,Zalypsis,,https://go.drugbank.com/drugs/DB12454
DB12455,Omadacycline,,https://go.drugbank.com/drugs/DB12455
DB12456,Bococizumab,,https://go.drugbank.com/drugs/DB12456
DB12457,Rimegepant,,https://go.drugbank.com/drugs/DB12457
DB12458,Muscimol,,https://go.drugbank.com/drugs/DB12458
DB12459,Belotecan,,https://go.drugbank.com/drugs/DB12459
DB12460,Conbercept,,https://go.drugbank.com/drugs/DB12460
DB12461,GLPG-0492,,https://go.drugbank.com/drugs/DB12461
DB12462,Ralinepag,,https://go.drugbank.com/drugs/DB12462
DB12463,Semagacestat,,https://go.drugbank.com/drugs/DB12463
DB12464,Bevenopran,,https://go.drugbank.com/drugs/DB12464
DB12465,Ketanserin,,https://go.drugbank.com/drugs/DB12465
DB12466,Favipiravir,,https://go.drugbank.com/drugs/DB12466
DB12467,TU-100,,https://go.drugbank.com/drugs/DB12467
DB12468,Pf-04531083,,https://go.drugbank.com/drugs/DB12468
DB12470,Dexelvucitabine,,https://go.drugbank.com/drugs/DB12470
DB12471,MK-3118,,https://go.drugbank.com/drugs/DB12471
DB12472,Levodropropizine,,https://go.drugbank.com/drugs/DB12472
DB12473,Taurolidine,,https://go.drugbank.com/drugs/DB12473
DB12474,Lynestrenol,,https://go.drugbank.com/drugs/DB12474
DB12475,"Biphenyl dimethyl dicarboxylate",,https://go.drugbank.com/drugs/DB12475
DB12476,CPG-52852,,https://go.drugbank.com/drugs/DB12476
DB12477,"Perfluoro tert-butylcyclohexane",,https://go.drugbank.com/drugs/DB12477
DB12478,Piribedil,,https://go.drugbank.com/drugs/DB12478
DB12479,Zabofloxacin,,https://go.drugbank.com/drugs/DB12479
DB12480,"Betulinic Acid",,https://go.drugbank.com/drugs/DB12480
DB12481,Barium,,https://go.drugbank.com/drugs/DB12481
DB12482,Acotiamide,,https://go.drugbank.com/drugs/DB12482
DB12483,Copanlisib,,https://go.drugbank.com/drugs/DB12483
DB12484,Tetrahydrouridine,,https://go.drugbank.com/drugs/DB12484
DB12485,Pimonidazole,,https://go.drugbank.com/drugs/DB12485
DB12486,Elobixibat,,https://go.drugbank.com/drugs/DB12486
DB12487,Promestriene,,https://go.drugbank.com/drugs/DB12487
DB12489,"Mirvetuximab Soravtansine",,https://go.drugbank.com/drugs/DB12489
DB12490,Forigerimod,,https://go.drugbank.com/drugs/DB12490
DB12491,Fasiglifam,,https://go.drugbank.com/drugs/DB12491
DB12492,Piritramide,,https://go.drugbank.com/drugs/DB12492
DB12493,PD-217014,,https://go.drugbank.com/drugs/DB12493
DB12494,SGI-1776,,https://go.drugbank.com/drugs/DB12494
DB12495,Selepressin,,https://go.drugbank.com/drugs/DB12495
DB12497,Alagebrium,,https://go.drugbank.com/drugs/DB12497
DB12498,Mogamulizumab,,https://go.drugbank.com/drugs/DB12498
DB12499,Clascoterone,,https://go.drugbank.com/drugs/DB12499
DB12500,Fedratinib,,https://go.drugbank.com/drugs/DB12500
DB12501,ABT-384,,https://go.drugbank.com/drugs/DB12501
DB12504,JNJ-40346527,,https://go.drugbank.com/drugs/DB12504
DB12505,E-7820,,https://go.drugbank.com/drugs/DB12505
DB12506,Fenamole,,https://go.drugbank.com/drugs/DB12506
DB12507,"Atecegatran metoxil",,https://go.drugbank.com/drugs/DB12507
DB12508,E7107,,https://go.drugbank.com/drugs/DB12508
DB12509,Imeglimin,,https://go.drugbank.com/drugs/DB12509
DB12510,Ozone,,https://go.drugbank.com/drugs/DB12510
DB12511,Imiglitazar,,https://go.drugbank.com/drugs/DB12511
DB12512,Verucerfont,,https://go.drugbank.com/drugs/DB12512
DB12513,Omaveloxolone,,https://go.drugbank.com/drugs/DB12513
DB12514,"Iofolastat I-123",,https://go.drugbank.com/drugs/DB12514
DB12515,9-aminocamptothecin,,https://go.drugbank.com/drugs/DB12515
DB12517,PF-00446687,,https://go.drugbank.com/drugs/DB12517
DB12518,Raclopride,,https://go.drugbank.com/drugs/DB12518
DB12519,Sarcosine,,https://go.drugbank.com/drugs/DB12519
DB12520,Plozalizumab,,https://go.drugbank.com/drugs/DB12520
DB12521,"Methyl pyrrolidone",,https://go.drugbank.com/drugs/DB12521
DB12522,Toreforant,,https://go.drugbank.com/drugs/DB12522
DB12523,Mizolastine,,https://go.drugbank.com/drugs/DB12523
DB12524,BI-671800,,https://go.drugbank.com/drugs/DB12524
DB12525,Molgramostim,,https://go.drugbank.com/drugs/DB12525
DB12526,Batefenterol,,https://go.drugbank.com/drugs/DB12526
DB12527,Sofinicline,,https://go.drugbank.com/drugs/DB12527
DB12528,"Glyceryl Trierucate",,https://go.drugbank.com/drugs/DB12528
DB12529,Nitrite,,https://go.drugbank.com/drugs/DB12529
DB12530,Inebilizumab,,https://go.drugbank.com/drugs/DB12530
DB12531,Lobucavir,,https://go.drugbank.com/drugs/DB12531
DB12532,Oxetacaine,,https://go.drugbank.com/drugs/DB12532
DB12533,Cevipabulin,,https://go.drugbank.com/drugs/DB12533
DB12534,Mavrilimumab,,https://go.drugbank.com/drugs/DB12534
DB12535,AC-430,,https://go.drugbank.com/drugs/DB12535
DB12536,N-acetylmannosamine,,https://go.drugbank.com/drugs/DB12536
DB12537,Benzodiazepine,,https://go.drugbank.com/drugs/DB12537
DB12538,Nepadutant,,https://go.drugbank.com/drugs/DB12538
DB12539,Oltipraz,,https://go.drugbank.com/drugs/DB12539
DB12540,Lecozotan,,https://go.drugbank.com/drugs/DB12540
DB12541,SAR-405838,,https://go.drugbank.com/drugs/DB12541
DB12542,GSK-356278,,https://go.drugbank.com/drugs/DB12542
DB12543,Samidorphan,,https://go.drugbank.com/drugs/DB12543
DB12545,Indobufen,,https://go.drugbank.com/drugs/DB12545
DB12547,LY-2886721,,https://go.drugbank.com/drugs/DB12547
DB12548,Sparsentan,,https://go.drugbank.com/drugs/DB12548
DB12549,Pyrazoloacridine,,https://go.drugbank.com/drugs/DB12549
DB12550,Taladegib,,https://go.drugbank.com/drugs/DB12550
DB12551,Idazoxan,,https://go.drugbank.com/drugs/DB12551
DB12553,Fluocinolone,,https://go.drugbank.com/drugs/DB12553
DB12554,Mebeverine,,https://go.drugbank.com/drugs/DB12554
DB12555,Nelotanserin,,https://go.drugbank.com/drugs/DB12555
DB12556,MK-5108,,https://go.drugbank.com/drugs/DB12556
DB12557,FK-614,,https://go.drugbank.com/drugs/DB12557
DB12558,AEE-788,,https://go.drugbank.com/drugs/DB12558
DB12559,EC-17,,https://go.drugbank.com/drugs/DB12559
DB12560,Blosozumab,,https://go.drugbank.com/drugs/DB12560
DB12561,WNT-974,,https://go.drugbank.com/drugs/DB12561
DB12562,Setipiprant,,https://go.drugbank.com/drugs/DB12562
DB12563,MK-0686,,https://go.drugbank.com/drugs/DB12563
DB12564,"Gemcitabine elaidate",,https://go.drugbank.com/drugs/DB12564
DB12565,Abexinostat,,https://go.drugbank.com/drugs/DB12565
DB12566,Decernotinib,,https://go.drugbank.com/drugs/DB12566
DB12567,Camicinal,,https://go.drugbank.com/drugs/DB12567
DB12568,Tecemotide,,https://go.drugbank.com/drugs/DB12568
DB12569,Tonapofylline,,https://go.drugbank.com/drugs/DB12569
DB12570,CC-223,,https://go.drugbank.com/drugs/DB12570
DB12571,Rimacalib,,https://go.drugbank.com/drugs/DB12571
DB12572,Pexacerfont,,https://go.drugbank.com/drugs/DB12572
DB12573,LY-2452473,,https://go.drugbank.com/drugs/DB12573
DB12574,LY-295501,,https://go.drugbank.com/drugs/DB12574
DB12575,Ronopterin,,https://go.drugbank.com/drugs/DB12575
DB12576,AZD-3043,,https://go.drugbank.com/drugs/DB12576
DB12577,Fosbretabulin,,https://go.drugbank.com/drugs/DB12577
DB12578,"Lexaptepid Pegol",,https://go.drugbank.com/drugs/DB12578
DB12579,JNJ-37822681,,https://go.drugbank.com/drugs/DB12579
DB12580,Tradipitant,,https://go.drugbank.com/drugs/DB12580
DB12581,Ozarelix,,https://go.drugbank.com/drugs/DB12581
DB12582,Piperine,,https://go.drugbank.com/drugs/DB12582
DB12583,Maltodextrin,,https://go.drugbank.com/drugs/DB12583
DB12584,Bimagrumab,,https://go.drugbank.com/drugs/DB12584
DB12585,Ondelopran,,https://go.drugbank.com/drugs/DB12585
DB12586,Anhydrovinblastine,,https://go.drugbank.com/drugs/DB12586
DB12587,Razupenem,,https://go.drugbank.com/drugs/DB12587
DB12588,AZD-1480,,https://go.drugbank.com/drugs/DB12588
DB12589,Dacetuzumab,,https://go.drugbank.com/drugs/DB12589
DB12590,Indiplon,,https://go.drugbank.com/drugs/DB12590
DB12591,BMS-911543,,https://go.drugbank.com/drugs/DB12591
DB12592,EC-18,,https://go.drugbank.com/drugs/DB12592
DB12593,Apaziquone,,https://go.drugbank.com/drugs/DB12593
DB12594,AZD-9056,,https://go.drugbank.com/drugs/DB12594
DB12595,Na-1,,https://go.drugbank.com/drugs/DB12595
DB12596,Combretastatin,,https://go.drugbank.com/drugs/DB12596
DB12597,ABL-001,,https://go.drugbank.com/drugs/DB12597
DB12598,Nafamostat,,https://go.drugbank.com/drugs/DB12598
DB12601,Sonolisib,,https://go.drugbank.com/drugs/DB12601
DB12602,Pentetreotide,,https://go.drugbank.com/drugs/DB12602
DB12604,Sisomicin,,https://go.drugbank.com/drugs/DB12604
DB12605,Etripamil,,https://go.drugbank.com/drugs/DB12605
DB12606,Netivudine,,https://go.drugbank.com/drugs/DB12606
DB12607,Diridavumab,,https://go.drugbank.com/drugs/DB12607
DB12608,Emixustat,,https://go.drugbank.com/drugs/DB12608
DB12609,Tovetumab,,https://go.drugbank.com/drugs/DB12609
DB12610,Ebselen,,https://go.drugbank.com/drugs/DB12610
DB12611,PF-477736,,https://go.drugbank.com/drugs/DB12611
DB12612,Ozanimod,,https://go.drugbank.com/drugs/DB12612
DB12613,Davunetide,,https://go.drugbank.com/drugs/DB12613
DB12614,Reparixin,,https://go.drugbank.com/drugs/DB12614
DB12615,Plazomicin,,https://go.drugbank.com/drugs/DB12615
DB12616,Sprifermin,,https://go.drugbank.com/drugs/DB12616
DB12617,Mizoribine,,https://go.drugbank.com/drugs/DB12617
DB12618,Apocynin,,https://go.drugbank.com/drugs/DB12618
DB12619,BMS-188797,,https://go.drugbank.com/drugs/DB12619
DB12620,"Nerve Growth Factor",,https://go.drugbank.com/drugs/DB12620
DB12621,ST-101,,https://go.drugbank.com/drugs/DB12621
DB12622,Lupeol,,https://go.drugbank.com/drugs/DB12622
DB12623,Taprenepag,,https://go.drugbank.com/drugs/DB12623
DB12624,Octenidine,,https://go.drugbank.com/drugs/DB12624
DB12625,Evogliptin,,https://go.drugbank.com/drugs/DB12625
DB12626,Senrebotase,,https://go.drugbank.com/drugs/DB12626
DB12627,GSK-1292263,,https://go.drugbank.com/drugs/DB12627
DB12628,Methyl-D9-choline,,https://go.drugbank.com/drugs/DB12628
DB12629,"3,5-diiodothyropropionic acid",,https://go.drugbank.com/drugs/DB12629
DB12630,"Isopentyl 2-cyanoacrylate",,https://go.drugbank.com/drugs/DB12630
DB12631,Aclerastide,,https://go.drugbank.com/drugs/DB12631
DB12632,JNJ-41443532,,https://go.drugbank.com/drugs/DB12632
DB12633,BMS-184476,,https://go.drugbank.com/drugs/DB12633
DB12634,Navicixizumab,,https://go.drugbank.com/drugs/DB12634
DB12635,Aleplasinin,,https://go.drugbank.com/drugs/DB12635
DB12636,Samalizumab,,https://go.drugbank.com/drugs/DB12636
DB12637,Onapristone,,https://go.drugbank.com/drugs/DB12637
DB12638,PU-H71,,https://go.drugbank.com/drugs/DB12638
DB12639,Telbermin,,https://go.drugbank.com/drugs/DB12639
DB12640,CP-609754,,https://go.drugbank.com/drugs/DB12640
DB12641,Tedatioxetine,,https://go.drugbank.com/drugs/DB12641
DB12642,"Olumacostat glasaretil",,https://go.drugbank.com/drugs/DB12642
DB12643,Nelivaptan,,https://go.drugbank.com/drugs/DB12643
DB12644,AZD-2066,,https://go.drugbank.com/drugs/DB12644
DB12645,Givinostat,,https://go.drugbank.com/drugs/DB12645
DB12647,Tocotrienol,,https://go.drugbank.com/drugs/DB12647
DB12648,Nona-arginine,,https://go.drugbank.com/drugs/DB12648
DB12649,Ibipinabant,,https://go.drugbank.com/drugs/DB12649
DB12650,"L-deprenyl-D2 C-11",,https://go.drugbank.com/drugs/DB12650
DB12651,Bardoxolone,,https://go.drugbank.com/drugs/DB12651
DB12652,Endothelin-1,,https://go.drugbank.com/drugs/DB12652
DB12654,GSK-376501,,https://go.drugbank.com/drugs/DB12654
DB12655,Patidegib,,https://go.drugbank.com/drugs/DB12655
DB12656,Somatorelin,,https://go.drugbank.com/drugs/DB12656
DB12657,JNJ-42396302,,https://go.drugbank.com/drugs/DB12657
DB12658,AFN-1252,,https://go.drugbank.com/drugs/DB12658
DB12659,SJ-733,,https://go.drugbank.com/drugs/DB12659
DB12660,Samatasvir,,https://go.drugbank.com/drugs/DB12660
DB12661,Urapidil,,https://go.drugbank.com/drugs/DB12661
DB12662,Naveglitazar,,https://go.drugbank.com/drugs/DB12662
DB12663,Letrazuril,,https://go.drugbank.com/drugs/DB12663
DB12664,Indantadol,,https://go.drugbank.com/drugs/DB12664
DB12665,Isoquercetin,,https://go.drugbank.com/drugs/DB12665
